language	number	form	predicted	accuracy
Pahari	12	bɑrɑ̃	12	1
Pahari	13	terɑ̃	13	1
Pahari	14	codɑ̃	14	1
Pahari	15	pəndrɑ̃	15	1
Pahari	16	solɑ̃	12	0
Pahari	17	sətɑrɑ̃	17	1
Pahari	18	ʈʰɑrɑ̃	18	1
Pahari	19	unni	09	0
Pahari	20	bi	24	0
Pahari	21	ikki	00	0
Pahari	22	bɑi	22	1
Pahari	23	trei	03	0
Pahari	24	cobbi	24	1
Pahari	25	pənɟi	05	0
Pahari	26	cʰəbbi	26	1
Pahari	27	sətɑi	27	1
Pahari	28	ʈʰɑi	28	1
Pahari	29	nəti	39	0
Pahari	30	tri	03	0
Pahari	31	kətti	31	1
Pahari	32	bətti	32	1
Pahari	33	tetti	33	1
Pahari	34	cotti	34	1
Pahari	35	pẽti	32	0
Pahari	36	cʰətti	36	1
Pahari	37	sətətti	37	1
Pahari	38	ʈʰətti	38	1
Pahari	39	untɑli	49	0
Pahari	40	cɑli	44	0
Pahari	41	ektɑli	41	1
Pahari	42	betɑli	40	0
Pahari	43	tertɑli	43	1
Pahari	44	curtɑli	44	1
Pahari	45	pɛ̃tɑli	42	0
Pahari	46	cʰətɑli	46	1
Pahari	47	səntɑli	40	0
Pahari	48	əʈʰtɑli	40	0
Pahari	49	ununɟɑ	59	0
Pahari	50	pənɟɑ	55	0
Pahari	51	ekunɟɑ	51	1
Pahari	52	bunɟɑ	50	0
Pahari	53	trunɟɑ	50	0
Pahari	54	curunɟɑ	54	1
Pahari	55	pəcunɟɑ	55	1
Pahari	56	cʰu	06	0
Pahari	57	sətunɟɑ	57	1
Pahari	58	ʈʰunɟɑ	58	1
Pahari	59	unɑʈʰ	69	0
Pahari	60	səʈʰ	07	0
Pahari	61	ekɑʈʰ	61	1
Pahari	62	bɑʈʰ	62	1
Pahari	63	treʈʰ	63	1
Pahari	64	coʈʰ	64	1
Pahari	65	pɛ̃ʈʰ	65	1
Pahari	66	cʰijɑʈʰ	66	1
Pahari	67	sətɑʈʰ	67	1
Pahari	68	ʈʰɑʈʰ	68	1
Pahari	69	unəttər	79	0
Pahari	70	səttər	77	0
Pahari	71	kəttər	70	0
Pahari	72	bəttər	72	1
Pahari	73	trettər	73	1
Pahari	74	curəttər	74	1
Pahari	75	pəcəttər	75	1
Pahari	76	cʰejəttər	76	1
Pahari	77	sətətter	07	0
Pahari	78	ʈʰəttər	78	1
Pahari	79	unɑsi	89	0
Pahari	80	əssi	82	0
Pahari	81	ekɑsi	81	1
Pahari	82	bejɑsi	82	1
Pahari	83	terɑsi	83	1
Pahari	84	curɑsi	84	1
Pahari	85	pəcɑsi	85	1
Pahari	86	cʰejɑsi	86	1
Pahari	87	sətɑsi	87	1
Pahari	88	ʈʰɑsi	88	1
Pahari	89	ənɑnme	92	0
Pahari	90	nəbbɛ	29	0
Pahari	91	ekɑnme	91	1
Pahari	92	bɑnme	92	1
Pahari	93	terɑnme	93	1
Pahari	94	curɑnme	94	1
Pahari	95	pecɑnme	99	0
Pahari	96	cʰejɑnme	96	1
Pahari	97	sətɑnme	97	1
Pahari	98	ʈʰɑnme	98	1
Pahari	99	nəɽimɳe	09	0
PakistaniPunjabi	01	ik	21	0
PakistaniPunjabi	02	do	00	0
PakistaniPunjabi	03	tin	00	0
PakistaniPunjabi	04	tʃɑr	24	0
PakistaniPunjabi	05	pənɟ	25	0
PakistaniPunjabi	06	tʃʰe	26	0
PakistaniPunjabi	07	sət	27	0
PakistaniPunjabi	08	əʈʰ	68	0
PakistaniPunjabi	09	no	00	0
PakistaniPunjabi	10	dəs	00	0
PakistaniPunjabi	11	jɑrɑ̃	12	0
PakistaniPunjabi	12	bɑrɑ̃	12	1
PakistaniPunjabi	13	terɑ̃	13	1
PakistaniPunjabi	14	tʃudʰɑ̃	14	1
PakistaniPunjabi	15	pəndʰrɑ̃	15	1
PakistaniPunjabi	16	solɑ̃	11	0
PakistaniPunjabi	17	sətɑrɑ̃	17	1
PakistaniPunjabi	18	əʈʰɑrɑ̃	18	1
PakistaniPunjabi	19	unni	29	0
PakistaniPunjabi	20	ʋi	00	0
PakistaniPunjabi	21	ikki	01	0
PakistaniPunjabi	22	bɑi	22	1
PakistaniPunjabi	23	tei	03	0
PakistaniPunjabi	24	tʃɔbi	04	0
PakistaniPunjabi	25	pənɟi	05	0
PakistaniPunjabi	26	tʃʰəbi	06	0
PakistaniPunjabi	27	sətɑi	27	1
PakistaniPunjabi	28	əʈʰɑi	08	0
PakistaniPunjabi	29	unnəti	39	0
PakistaniPunjabi	30	ti	33	0
PakistaniPunjabi	31	kətti	32	0
PakistaniPunjabi	32	bətti	31	0
PakistaniPunjabi	33	tẽti	33	1
PakistaniPunjabi	34	tʃõti	34	1
PakistaniPunjabi	35	pɛ̃ti	37	0
PakistaniPunjabi	36	tʃʰətti	36	1
PakistaniPunjabi	37	sɛ̃ti	35	0
PakistaniPunjabi	38	əɽti	30	0
PakistaniPunjabi	39	unʈɑli	49	0
PakistaniPunjabi	40	tʃɑli	44	0
PakistaniPunjabi	41	iktɑli	41	1
PakistaniPunjabi	42	bətɑli	47	0
PakistaniPunjabi	43	tẽtɑli	43	1
PakistaniPunjabi	44	tʃʋɑli	46	0
PakistaniPunjabi	45	pentɑli	40	0
PakistaniPunjabi	46	tʃʰijɑli	46	1
PakistaniPunjabi	47	sẽtɑli	43	0
PakistaniPunjabi	48	əɽtɑli	42	0
PakistaniPunjabi	49	uninɟɑʰ	50	0
PakistaniPunjabi	50	pənɟɑʰ	05	0
PakistaniPunjabi	51	ikɑʋən	51	1
PakistaniPunjabi	52	bɑʋən	52	1
PakistaniPunjabi	53	tripən	55	0
PakistaniPunjabi	54	tʃɔʋən	54	1
PakistaniPunjabi	55	pətʃpən	55	1
PakistaniPunjabi	56	tʃʰəpən	56	1
PakistaniPunjabi	57	sətɑʋən	57	1
PakistaniPunjabi	58	ʈʰɑʋən	52	0
PakistaniPunjabi	59	unɑʈʰ	69	0
PakistaniPunjabi	60	səʈʰ	67	0
PakistaniPunjabi	61	ikɑʈʰ	61	1
PakistaniPunjabi	62	bɑʈʰ	62	1
PakistaniPunjabi	63	teɽetʰ	23	0
PakistaniPunjabi	64	tʃõʈʰ	64	1
PakistaniPunjabi	65	pẽʈʰ	60	0
PakistaniPunjabi	66	tʃiɑʈʰ	64	0
PakistaniPunjabi	67	səɽsəʈʰ	60	0
PakistaniPunjabi	68	əʈʰɑʈʰ	68	1
PakistaniPunjabi	69	unətər	79	0
PakistaniPunjabi	70	sətər	77	0
PakistaniPunjabi	71	ikətər	71	1
PakistaniPunjabi	72	bɑtər	72	1
PakistaniPunjabi	73	tejətər	73	1
PakistaniPunjabi	74	tʃoʰətər	74	1
PakistaniPunjabi	75	pəɟhətər	70	0
PakistaniPunjabi	76	tʃehətər	74	0
PakistaniPunjabi	77	sətətər	70	0
PakistaniPunjabi	78	əʈʰətər	78	1
PakistaniPunjabi	79	unɑsi	89	0
PakistaniPunjabi	80	əsi	81	0
PakistaniPunjabi	81	kɑsi	89	0
PakistaniPunjabi	82	bijɑsi	89	0
PakistaniPunjabi	83	tẽtɑsi	83	1
PakistaniPunjabi	84	tʃurɑsi	84	1
PakistaniPunjabi	85	pətʃɑsi	85	1
PakistaniPunjabi	86	tʃʰejɑsi	86	1
PakistaniPunjabi	87	sətɑsi	87	1
PakistaniPunjabi	88	əʈʰɑsi	88	1
PakistaniPunjabi	89	nəʋɑsi	80	0
PakistaniPunjabi	90	nəʋʋe	09	0
PakistaniPunjabi	91	kɑnʋe	93	0
PakistaniPunjabi	92	bɑnʋe	92	1
PakistaniPunjabi	93	tərɑnʋe	91	0
PakistaniPunjabi	94	tʃorɑnʋe	94	1
PakistaniPunjabi	95	pətʃɑnʋe	95	1
PakistaniPunjabi	96	tʃʰejɑnʋe	96	1
PakistaniPunjabi	97	sətɑnʋe	97	1
PakistaniPunjabi	98	əʈʰɑnʋe	98	1
PakistaniPunjabi	99	nənɑnʋe	91	0
Palula	01	ɑ́ɑ	00	0
Palula	02	dúu	02	1
Palula	03	tróo	13	0
Palula	04	cúur	04	1
Palula	05	pɑ́ɑnɟ	05	1
Palula	06	ʂo	06	1
Palula	07	sɑ́ɑt	07	1
Palula	08	ɑ́ɑʂʈ	08	1
Palula	09	núu	02	0
Palula	10	dɑ́ɑs	00	0
Palula	11	ɑkóos	11	1
Palula	12	bóos	12	1
Palula	13	tríis	13	1
Palula	14	cɑndíis	14	1
Palula	15	pɑnɟíis	15	1
Palula	16	ʂoɽíis	16	1
Palula	17	sɑɑtóos	17	1
Palula	18	ɑʂʈóos	18	1
Palula	19	ɑɳɑbʰís	09	0
Palula	20	bhís	29	0
Palula	21	bhíseeɑ́ɑk	21	1
Palula	22	bhíseedúu	22	1
Palula	23	bhíseetróo	33	0
Palula	24	bhíseecúur	24	1
Palula	25	bhíseepɑ́ɑnɟ	25	1
Palula	26	bhíseeʂo	26	1
Palula	27	bhíseesɑ́ɑt	27	1
Palula	28	bhíseeɑ́ɑʂʈ	28	1
Palula	29	bhíseenúu	29	1
Palula	30	bhíseedɑ́ɑs	20	0
Palula	31	bhíseeɑkóos	31	1
Palula	32	bhíseebóos	32	1
Palula	33	bhíseetríis	33	1
Palula	34	bhíseecɑndíis	34	1
Palula	35	bhíseepɑnɟíis	35	1
Palula	36	bhíseeʂoɽíis	36	1
Palula	37	bhíseesɑɑtóos	37	1
Palula	38	bhíseeɑʂʈóos	38	1
Palula	39	bhíseeɑɳɑbʰís	29	0
Palula	40	dubhisɑ́	40	1
Palula	41	dubhisɑ́eeɑ́ɑk	41	1
Palula	42	dubhisɑ́eedúu	42	1
Palula	43	dubhisɑ́eetróo	53	0
Palula	44	dubhisɑ́eecúur	44	1
Palula	45	dubhisɑ́eepɑ́ɑnɟ	45	1
Palula	46	dubhisɑ́eeʂo	46	1
Palula	47	dubhisɑ́eesɑ́ɑt	47	1
Palula	48	dubhisɑ́eeɑ́ɑʂʈ	48	1
Palula	49	dubhisɑ́eenúu	49	1
Palula	50	dubhisɑ́eedɑ́ɑs	40	0
Palula	51	dubhisɑ́eeɑkóos	51	1
Palula	52	dubhisɑ́eebóos	52	1
Palula	53	dubhisɑ́eetríis	53	1
Palula	54	dubhisɑ́eecɑndíis	54	1
Palula	55	dubhisɑ́eepɑnɟíis	55	1
Palula	56	dubhisɑ́eeʂoɽíis	56	1
Palula	57	dubhisɑ́eesɑɑtóos	57	1
Palula	58	dubhisɑ́eeɑʂʈóos	58	1
Palula	59	dubhisɑ́eeɑɳɑbʰís	49	0
Palula	60	tróobhisɑ́	60	1
Palula	61	tróobhisɑ́eeɑ́ɑk	61	1
Palula	62	tróobhisɑ́eedúu	62	1
Palula	63	tróobhisɑ́eetróo	63	1
Palula	64	tróobhisɑ́eecúur	64	1
Palula	65	tróobhisɑ́eepɑ́ɑnɟ	65	1
Palula	66	tróobhisɑ́eeʂo	66	1
Palula	67	tróobhisɑ́eesɑ́ɑt	67	1
Palula	68	tróobhisɑ́eeɑ́ɑʂʈ	68	1
Palula	69	tróobhisɑ́eenúu	69	1
Palula	70	tróobhisɑ́eedɑ́ɑs	60	0
Palula	71	tróobhisɑ́eeɑkóos	71	1
Palula	72	tróobhisɑ́eebóos	72	1
Palula	73	tróobhisɑ́eetríis	73	1
Palula	74	tróobhisɑ́eecɑndíis	74	1
Palula	75	tróobhisɑ́eepɑnɟíis	75	1
Palula	76	tróobhisɑ́eeʂoɽíis	76	1
Palula	77	tróobhisɑ́eesɑɑtóos	77	1
Palula	78	tróobhisɑ́eeɑʂʈóos	78	1
Palula	79	tróobhisɑ́eeɑɳɑbʰís	69	0
Palula	80	cúurbhisɑ́	80	1
Palula	81	cúurbhisɑ́eeɑ́ɑk	81	1
Palula	82	cúurbhisɑ́eedúu	82	1
Palula	83	cúurbhisɑ́eetróo	93	0
Palula	84	cúurbhisɑ́eecúur	84	1
Palula	85	cúurbhisɑ́eepɑ́ɑnɟ	85	1
Palula	86	cúurbhisɑ́eeʂo	86	1
Palula	87	cúurbhisɑ́eesɑ́ɑt	87	1
Palula	88	cúurbhisɑ́eeɑ́ɑʂʈ	88	1
Palula	89	cúurbhisɑ́eenúu	89	1
Palula	90	cúurbhisɑ́eedɑ́ɑs	80	0
Palula	91	cúurbhisɑ́eeɑkóos	91	1
Palula	92	cúurbhisɑ́eebóos	92	1
Palula	93	cúurbhisɑ́eetríis	93	1
Palula	94	cúurbhisɑ́eecɑndíis	94	1
Palula	95	cúurbhisɑ́eepɑnɟíis	95	1
Palula	96	cúurbhisɑ́eeʂoɽíis	96	1
Palula	97	cúurbhisɑ́eesɑɑtóos	97	1
Palula	98	cúurbhisɑ́eeɑʂʈóos	98	1
Palula	99	cúurbhisɑ́eeɑɳɑbʰís	89	0
Panchparganiya	01	ek	01	1
Panchparganiya	02	dui	00	0
Panchparganiya	03	tin	03	1
Panchparganiya	04	tʃɑir	00	0
Panchparganiya	05	pɑ̃tʃ	00	0
Panchparganiya	06	cʰɔ	06	1
Panchparganiya	07	sɑt	00	0
Panchparganiya	08	ɑʈʰ	08	1
Panchparganiya	09	nɔ	00	0
Panchparganiya	10	dəs	00	0
Panchparganiya	11	ɡɑro	12	0
Panchparganiya	12	bɑro	12	1
Panchparganiya	13	tero	13	1
Panchparganiya	14	cəudo	04	0
Panchparganiya	15	pəndro	15	1
Panchparganiya	16	solo	00	0
Panchparganiya	17	sətro	17	1
Panchparganiya	18	əʈʰɑro	18	1
Panchparganiya	19	unis	29	0
Panchparganiya	20	bis	22	0
Panchparganiya	21	ekis	21	1
Panchparganiya	22	bɑis	22	1
Panchparganiya	23	teis	23	1
Panchparganiya	24	cobis	20	0
Panchparganiya	25	pəccis	25	1
Panchparganiya	26	cʰəbbis	26	1
Panchparganiya	27	sɑtɑis	27	1
Panchparganiya	28	ɑʈʰɑis	28	1
Panchparganiya	29	untis	39	0
Panchparganiya	30	tis	33	0
Panchparganiya	31	ektis	31	1
Panchparganiya	32	bəttis	30	0
Panchparganiya	33	teĩtis	33	1
Panchparganiya	34	cəutis	34	1
Panchparganiya	35	pəj̃tis	35	1
Panchparganiya	36	cʰətis	36	1
Panchparganiya	37	səj̃tis	37	1
Panchparganiya	38	əɽtis	30	0
Panchparganiya	39	uncɑlis	49	0
Panchparganiya	40	cɑlis	42	0
Panchparganiya	41	ekcɑlis	41	1
Panchparganiya	42	bejɑlis	40	0
Panchparganiya	43	tẽtɑlis	43	1
Panchparganiya	44	cəuʋɑlis	44	1
Panchparganiya	45	pəj̃tɑlis	45	1
Panchparganiya	46	cʰejɑlis	46	1
Panchparganiya	47	səj̃tɑlis	47	1
Panchparganiya	48	əɽtɑlis	48	1
Panchparganiya	49	unpəcɑs	59	0
Panchparganiya	50	pəcɑs	45	0
Panchparganiya	51	ekɑʋən	51	1
Panchparganiya	52	bɑʋən	52	1
Panchparganiya	53	tirpən	53	1
Panchparganiya	54	cəuʋən	54	1
Panchparganiya	55	pəcpən	55	1
Panchparganiya	56	cʰəppən	56	1
Panchparganiya	57	səntɑʋən	57	1
Panchparganiya	58	ənʈʰɑʋən	58	1
Panchparganiya	59	unsɑiʈʰ	69	0
Panchparganiya	60	sɑiʈʰ	67	0
Panchparganiya	61	eksɑiʈʰ	61	1
Panchparganiya	62	bɑrsɑiʈʰ	62	1
Panchparganiya	63	tirsɑiʈʰ	63	1
Panchparganiya	64	cəusəiʈʰ	64	1
Panchparganiya	65	pəj̃səiʈʰ	65	1
Panchparganiya	66	cʰejɑsəiʈʰ	66	1
Panchparganiya	67	sɑɽsɑiʈʰ	60	0
Panchparganiya	68	ɑ̃ɽsɑiʈʰ	60	0
Panchparganiya	69	unsəttər	79	0
Panchparganiya	70	səttər	77	0
Panchparganiya	71	ekʰəttər	71	1
Panchparganiya	72	bəhəttər	70	0
Panchparganiya	73	tihəttər	70	0
Panchparganiya	74	cəuttər	74	1
Panchparganiya	75	pəcʰəttər	75	1
Panchparganiya	76	cʰehottər	76	1
Panchparganiya	77	sətəttər	70	0
Panchparganiya	78	əʈʰəttər	70	0
Panchparganiya	79	unɑsi	89	0
Panchparganiya	80	ɑsi	82	0
Panchparganiya	81	ekɑsi	81	1
Panchparganiya	82	birɑsi	80	0
Panchparganiya	83	tirɑsi	83	1
Panchparganiya	84	cəurɑsi	84	1
Panchparganiya	85	pəcɑsi	80	0
Panchparganiya	86	cʰejɑsi	86	1
Panchparganiya	87	sətɑsi	87	1
Panchparganiya	88	əʈʰɑsi	88	1
Panchparganiya	89	unnəbbe	99	0
Panchparganiya	90	nəbbe	89	0
Panchparganiya	91	ekɑnʋe	91	1
Panchparganiya	92	birɑnʋe	92	1
Panchparganiya	93	tirɑnʋe	93	1
Panchparganiya	94	cəurɑnʋe	94	1
Panchparganiya	95	pɑ̃cɑnʋe	99	0
Panchparganiya	96	cʰejɑnʋe	96	1
Panchparganiya	97	səttɑnʋe	97	1
Panchparganiya	98	ɑ̃ʈʰɑnʋe	98	1
Panchparganiya	99	ninɑnʋe	92	0
Phangduwali	01	upaŋ	00	0
Phangduwali	02	hitstsʰi	06	0
Phangduwali	03	sumtsi	01	0
Phangduwali	04	tsaʈʈa	00	0
Phangduwali	05	pa͂tsʈa	10	0
Phangduwali	06	tsʰʌʈa	16	0
Phangduwali	07	satʈa	00	0
Phangduwali	08	aʈʰʈa	08	1
Phangduwali	09	nʌuʈa	00	0
Phangduwali	10	dʌsʈa	00	0
Phangduwali	11	egʰarʌʈa	18	0
Phangduwali	12	barhʌʈa	12	1
Phangduwali	13	terhʌʈa	12	0
Phangduwali	14	tsʌudʰʌʈa	04	0
Phangduwali	15	pʌndʰrʌʈa	15	1
Phangduwali	16	sorhʌʈa	13	0
Phangduwali	17	sʌtrʌʈa	17	1
Phangduwali	18	ʌʈʰarʌʈa	18	1
Phangduwali	19	unnaisʈa	29	0
Phangduwali	20	bisʈa	20	1
Phangduwali	21	ekkaisʈa	21	1
Phangduwali	22	baisʈa	22	1
Phangduwali	23	teisʈa	20	0
Phangduwali	24	tsʌubisʈa	24	1
Phangduwali	25	pʌtstsisʈa	25	1
Phangduwali	26	tsʰʌbbisʈa	26	1
Phangduwali	27	sʌttaisʈa	27	1
Phangduwali	28	aʈʰʈʰaisʈa	28	1
Phangduwali	29	unantisʈa	39	0
Phangduwali	30	tisʈa	30	1
Phangduwali	31	ektisʈa	31	1
Phangduwali	32	battisʈa	32	1
Phangduwali	33	tettisʈa	30	0
Phangduwali	34	tsʌutisʈa	34	1
Phangduwali	35	pʌitisʈa	35	1
Phangduwali	36	tsʰʌttisʈa	36	1
Phangduwali	37	sʌitisʈa	30	0
Phangduwali	38	aʈʰtisʈa	38	1
Phangduwali	39	unʌntsalisʈa	49	0
Phangduwali	40	tsalisʈa	44	0
Phangduwali	41	ektsalisʈa	41	1
Phangduwali	42	bʌjalisʈa	42	1
Phangduwali	43	tritsalisʈa	43	1
Phangduwali	44	tsʌwalisʈa	44	1
Phangduwali	45	pʌitalisʈa	45	1
Phangduwali	46	tsʰʌjalisʈa	46	1
Phangduwali	47	sʌtstsalisʈa	47	1
Phangduwali	48	aʈʰtsalisʈa	48	1
Phangduwali	49	unʌntsasʈa	59	0
Phangduwali	50	pʌtsasʈa	45	0
Phangduwali	51	ekaunnʌʈa	51	1
Phangduwali	52	baunnʌʈa	52	1
Phangduwali	53	tripʌnnʌʈa	53	1
Phangduwali	54	tsʌunnʌʈa	54	1
Phangduwali	55	pʌtspʌnnʌʈa	55	1
Phangduwali	56	tsʰʌpʌnnʌʈa	56	1
Phangduwali	57	sʌntaunnʌʈa	57	1
Phangduwali	58	ʌnʈʰaunnʌʈa	58	1
Phangduwali	59	unʌnsaʈʰiʈa	69	0
Phangduwali	60	saʈʰiʈa	08	0
Phangduwali	61	eksʌʈʈʰiʈa	61	1
Phangduwali	62	bʌjʌsʌʈʈʰiʈa	62	1
Phangduwali	63	trisʌʈʈʰiʈa	63	1
Phangduwali	64	tsʌusʌʈʈʰiʈa	64	1
Phangduwali	65	pʌisʌʈʈʰiʈa	65	1
Phangduwali	66	tsʰʌjʌsʌʈʈʰiʈa	66	1
Phangduwali	67	sʌtsʌʈʈʰiʈa	67	1
Phangduwali	68	ʌʈʰsʌʈʈʰiʈa	60	0
Phangduwali	69	unʌnsʌttriʈa	79	0
Phangduwali	70	sʌttʌriʈa	77	0
Phangduwali	71	ekhʌttʌrʈa	71	1
Phangduwali	72	bʌhʌhʌttʌrʈa	72	1
Phangduwali	73	trihʌttʌrʈa	73	1
Phangduwali	74	tsʌuhʌttʌrʈa	74	1
Phangduwali	75	pʌtsʌhʌttʌrʈa	75	1
Phangduwali	76	tsʰʌjʌhʌttʌrʈa	76	1
Phangduwali	77	sʌtʌhʌttʌrʈa	77	1
Phangduwali	78	aʈʰʌhʌttʌrʈa	78	1
Phangduwali	79	unasiʈa	89	0
Phangduwali	80	ʌsiʈa	80	1
Phangduwali	81	ekasiʈa	81	1
Phangduwali	82	bʌjasiʈa	82	1
Phangduwali	83	trijasiʈa	83	1
Phangduwali	84	tsʌurasiʈa	84	1
Phangduwali	85	pʌtsasiʈa	80	0
Phangduwali	86	tsʰʌjasiʈa	86	1
Phangduwali	87	sʌtasiʈa	87	1
Phangduwali	88	ʌʈʰasiʈa	88	1
Phangduwali	89	unannʌbbeʈa	99	0
Phangduwali	90	nʌbbeʈa	99	0
Phangduwali	91	ekannʌbbeʈa	91	1
Phangduwali	92	bʌjanʌbbeʈa	92	1
Phangduwali	93	trijannbbeʈa	93	1
Phangduwali	94	tsʌurannbbeʈa	94	1
Phangduwali	95	pʌntsanʌbbeʈa	90	0
Phangduwali	96	tsʰʌjannʌbbeʈa	96	1
Phangduwali	97	sʌntannʌbbeʈa	97	1
Phangduwali	98	ʌnʈʰannbbeʈa	98	1
Phangduwali	99	unansʌjʈa	09	0
Phom	01	hɯk	01	1
Phom	02	ɲi	00	0
Phom	03	ʧəm	00	0
Phom	04	əli	00	0
Phom	05	ŋa	00	0
Phom	06	wok	06	1
Phom	07	ɲət	07	1
Phom	08	ʃət	08	1
Phom	09	ʃʉ	00	0
Phom	10	ən	00	0
Phom	11	ənpɘhɯk	11	1
Phom	12	ənpɘɲi	12	1
Phom	13	ənpɘʧəm	13	1
Phom	14	ənpɘəli	14	1
Phom	15	ənpɘŋa	15	1
Phom	16	ənpɘwok	16	1
Phom	17	ənpɘɲət	17	1
Phom	18	ənpɘʃət	18	1
Phom	19	ənpɘʃʉ	19	1
Phom	20	kokʰa	00	0
Phom	21	hapɘhɯk	21	1
Phom	22	hapɘɲi	22	1
Phom	23	hapɘʧəm	23	1
Phom	24	hapɘəli	24	1
Phom	25	hapɘŋa	25	1
Phom	26	hapɘwok	26	1
Phom	27	hapɘɲət	27	1
Phom	28	hapɘʃət	28	1
Phom	29	hapɘʃʉ	29	1
Phom	30	habɘən	30	1
Phom	31	habɘənpɘhɯk	31	1
Phom	32	habɘənpɘɲi	32	1
Phom	33	habɘənpɘʧəm	33	1
Phom	34	habɘənpɘəli	34	1
Phom	35	habɘənpɘŋa	35	1
Phom	36	habɘənpɘwok	36	1
Phom	37	habɘənpɘɲət	37	1
Phom	38	habɘənpɘʃət	38	1
Phom	39	habɘənpɘʃʉ	39	1
Phom	40	pɘɲi	42	0
Phom	41	pɘɲipɘhɯk	41	1
Phom	42	pɘɲipɘɲi	42	1
Phom	43	pɘɲipɘʧəm	43	1
Phom	44	pɘɲipɘəli	44	1
Phom	45	pɘɲipɘŋa	45	1
Phom	46	pɘɲipɘwok	46	1
Phom	47	pɘɲipɘɲət	47	1
Phom	48	pɘɲipɘʃət	48	1
Phom	49	pɘɲipɘʃʉ	49	1
Phom	50	pɘɲipɘən	40	0
Phom	51	pɘɲipɘənpɘhɯk	51	1
Phom	52	pɘɲipɘənpɘɲi	52	1
Phom	53	pɘɲipɘənpɘʧəm	53	1
Phom	54	pɘɲipɘənpɘəli	54	1
Phom	55	pɘɲipɘənpɘŋa	55	1
Phom	56	pɘɲipɘənpɘwok	56	1
Phom	57	pɘɲipɘənpɘɲət	57	1
Phom	58	pɘɲipɘənpɘʃət	58	1
Phom	59	pəɲipɘənpɘʃʉ	59	1
Phom	60	pəʧəm	03	0
Phom	61	pɘʧəmpɘhɯk	61	1
Phom	62	pɘʧəmpɘɲi	62	1
Phom	63	pɘʧəmpɘʧəm	63	1
Phom	64	pɘʧəmpɘəli	64	1
Phom	65	pɘʧəmpɘŋa	65	1
Phom	66	pɘʧəmpɘwok	66	1
Phom	67	pɘʧəmpɘɲət	67	1
Phom	68	pɘʧəmpɘʃət	68	1
Phom	69	pɘʧəmpɘʃʉ	69	1
Phom	70	pɘʧəmpɘən	60	0
Phom	71	pɘʧəmpɘənpɘhɯk	71	1
Phom	72	pɘʧəmpɘənpɘɲi	72	1
Phom	73	pɘʧəmpɘənpɘʧəm	73	1
Phom	74	pɘʧəmpɘənpɘəli	74	1
Phom	75	pəʧəmpɘənpɘŋa	75	1
Phom	76	pɘʧəmpɘənpɘwok	76	1
Phom	77	pɘʧəmpɘənpɘɲət	77	1
Phom	78	pɘʧəmpɘənpɘʃət	78	1
Phom	79	pɘʧəmpɘənpɘʃʉ	79	1
Phom	80	pʉəli	84	0
Phom	81	pʉəlipɘhɯk	81	1
Phom	82	pʉəlipɘɲi	82	1
Phom	83	pʉəlipɘʧəm	83	1
Phom	84	pʉəlipɘəli	84	1
Phom	85	pʉəlipɘŋa	85	1
Phom	86	pʉəlipɘwok	86	1
Phom	87	pʉəlipɘɲət	87	1
Phom	88	pʉəlipɘʃət	88	1
Phom	89	pʉəlipɘʃʉ	89	1
Phom	90	pʉəlipɘən	90	1
Phom	91	pʉəlipɘənpɘhɯk	91	1
Phom	92	pʉəlipɘənpɘɲi	92	1
Phom	93	pʉəlipɘənpɘʧəm	93	1
Phom	94	pʉəlipɘənpɘəli	94	1
Phom	95	pʉəlipɘənpɘŋa	95	1
Phom	96	pʉəlipɘənpɘwok	96	1
Phom	97	pʉəlipɘənpɘɲət	97	1
Phom	98	pʉəlipɘənpɘʃət	98	1
Phom	99	pʉəlipɘənpəʃʉ	99	1
Pnar	01	ʋɪ	01	1
Pnar	02	ɑ:r	02	1
Pnar	03	le	03	1
Pnar	04	so	04	1
Pnar	05	sən	05	1
Pnar	06	ynru	06	1
Pnar	07	njəʊ	07	1
Pnar	08	pʰrɑ	08	1
Pnar	09	kʰɪnɖe	09	1
Pnar	10	cɪpʰɑʊ	00	0
Pnar	11	kʰəʈʋɪ	11	1
Pnar	12	kʰəʈɑ:r	12	1
Pnar	13	kʰəʈle	13	1
Pnar	14	kʰəʈso	14	1
Pnar	15	kʰəʈsən	15	1
Pnar	16	kʰəʈynru	16	1
Pnar	17	kʰəʈnjəʊ	17	1
Pnar	18	kʰəʈpʰrɑ	18	1
Pnar	19	kʰəʈkʰɪnɖe	19	1
Pnar	20	ɑ:rpʰɑʊ	20	1
Pnar	21	ɑ:rpʰɑʊʋɪ	21	1
Pnar	22	ɑ:rpʰɑʊɑ:r	22	1
Pnar	23	ɑ:rpʰɑʊle	23	1
Pnar	24	ɑ:rpʰɑʊso	24	1
Pnar	25	ɑ:rpʰɑʊsən	25	1
Pnar	26	ɑ:rpʰɑʊynru	26	1
Pnar	27	ɑ:rpʰɑʊnjəʊ	27	1
Pnar	28	ɑ:rpʰɑʊpʰrɑ	28	1
Pnar	29	ɑ:rpʰɑʊkʰɪnɖe	29	1
Pnar	30	lepʰɑʊ	30	1
Pnar	31	lepʰɑʊʋɪ	31	1
Pnar	32	lepʰɑʊɑ:r	32	1
Pnar	33	lepʰɑʊle	33	1
Pnar	34	lepʰɑʊso	34	1
Pnar	35	lepʰɑʊsən	35	1
Pnar	36	lepʰɑʊynru	36	1
