language	number	form	predicted	accuracy
lat	90	nônâgintâ	90	1
lat	91	nônâgintâûnus	91	1
lat	92	nônâgintâduo	92	1
lat	93	nônâgintâtrês	93	1
lat	94	nônâgintâquattor	94	1
lat	95	nônâgintâquînque	95	1
lat	96	nônâgintâsex	96	1
lat	97	nônâgintâseptem	97	1
lat	98	nônâgintâoctô	98	1
lat	99	nônâgintânovem	99	1
lav	01	viens	01	1
lav	02	divi	02	1
lav	03	trīs	03	1
lav	04	četri	04	1
lav	05	pieci	05	1
lav	06	seši	06	1
lav	07	septiņi	07	1
lav	08	astoņi	08	1
lav	09	deviņi	09	1
lav	10	desmit	90	0
lav	11	vienpadsmit	11	1
lav	12	divpadsmit	10	0
lav	13	trīspadsmit	13	1
lav	14	četrpadsmit	14	1
lav	15	piecpadsmit	15	1
lav	16	sešpadsmit	10	0
lav	17	septiņpadsmit	17	1
lav	18	astoņpadsmit	18	1
lav	19	deviņpadsmit	19	1
lav	20	divdesmit	20	1
lav	21	divdesmitviens	21	1
lav	22	divdesmitdivi	22	1
lav	23	divdesmittrīs	23	1
lav	24	divdesmitčetri	24	1
lav	25	divdesmitpieci	25	1
lav	26	divdesmitseši	26	1
lav	27	divdesmitseptiņi	27	1
lav	28	divdesmitastoņi	28	1
lav	29	divdesmitdeviņi	29	1
lav	30	trīsdesmiti	33	0
lav	31	trīsdesmitviens	31	1
lav	32	trīsdesmitdivi	32	1
lav	33	trīsdesmittrīs	33	1
lav	34	trīsdesmitčetri	34	1
lav	35	trīsdesmitpieci	35	1
lav	36	trīsdesmitseši	36	1
lav	37	trīsdesmitseptiņi	37	1
lav	38	trīsdesmitastoņi	38	1
lav	39	trīsdesmitdeviņi	39	1
lav	40	četrdesmit	40	1
lav	41	četrdesmitviens	41	1
lav	42	četrdesmitdivi	42	1
lav	43	četrdesmittrīs	43	1
lav	44	četrdesmitčetri	44	1
lav	45	četrdesmitpieci	45	1
lav	46	četrdesmitseši	46	1
lav	47	četrdesmitseptiņi	47	1
lav	48	četrdesmitastoņi	48	1
lav	49	četrdesmitdeviņi	49	1
lav	50	piecdesmit	50	1
lav	51	piecdesmitviens	51	1
lav	52	piecdesmitdivi	52	1
lav	53	piecdesmittrīs	53	1
lav	54	piecdesmitčetri	54	1
lav	55	piecdesmitpieci	55	1
lav	56	piecdesmitseši	56	1
lav	57	piecdesmitseptiņi	57	1
lav	58	piecdesmitastoņi	58	1
lav	59	piecdesmitdeviņi	59	1
lav	60	sešdesmit	60	1
lav	61	sešdesmitviens	61	1
lav	62	sešdesmitdivi	62	1
lav	63	sešdesmittrīs	63	1
lav	64	sešdesmitčetri	64	1
lav	65	sešdesmitpieci	65	1
lav	66	sešdesmitseši	66	1
lav	67	sešdesmitseptiņi	67	1
lav	68	sešdesmitastoņi	68	1
lav	69	sešdesmitdeviņi	69	1
lav	70	septiņdesmit	70	1
lav	71	septiņdesmitviens	71	1
lav	72	septiņdesmitdivi	72	1
lav	73	septiņdesmittrīs	73	1
lav	74	septiņdesmitčetri	74	1
lav	75	septiņdesmitpieci	75	1
lav	76	septiņdesmitseši	76	1
lav	77	septiņdesmitseptiņi	77	1
lav	78	septiņdesmitastoņi	78	1
lav	79	septiņdesmitdeviņi	79	1
lav	80	astoņdesmit	80	1
lav	81	astoņdesmitviens	81	1
lav	82	astoņdesmitdivi	82	1
lav	83	astoņdesmittrīs	83	1
lav	84	astoņdesmitčetri	84	1
lav	85	astoņdesmitpieci	85	1
lav	86	astoņdesmitseši	86	1
lav	87	astoņdesmitseptiņi	87	1
lav	88	astoņdesmitastoņi	88	1
lav	89	astoņdesmitdeviņi	89	1
lav	90	deviņdesmit	90	1
lav	91	deviņdesmitviens	91	1
lav	92	deviņdesmitdivi	92	1
lav	93	deviņdesmittrīs	93	1
lav	94	deviņdesmitčetri	94	1
lav	95	deviņdesmitpieci	95	1
lav	96	deviņdesmitseši	96	1
lav	97	deviņdesmitseptiņi	97	1
lav	98	deviņdesmitastoņi	98	1
lav	99	deviņdesmitdeviņi	99	1
lim	01	ein	01	1
lim	02	twie	02	1
lim	03	drei	03	1
lim	04	veer	04	1
lim	05	vief	05	1
lim	06	zès	06	1
lim	07	zeve	07	1
lim	08	ach	08	1
lim	09	neuge	09	1
lim	10	teen	13	0
lim	11	èlf	00	0
lim	12	twelf	00	0
lim	13	darteen	10	0
lim	14	veerteen	14	1
lim	15	viefteen	15	1
lim	16	zèsteen	16	1
lim	17	zeveteen	17	1
lim	18	achteen	18	1
lim	19	neugeteen	19	1
lim	20	twintig	22	0
lim	21	einentwintig	21	1
lim	22	twieentwintig	22	1
lim	23	dreientwintig	23	1
lim	24	veerentwintig	24	1
lim	25	viefentwintig	25	1
lim	26	zèsentwintig	26	1
lim	27	zeveentwintig	27	1
lim	28	achentwintig	28	1
lim	29	neugeentwintig	29	1
lim	30	dartig	30	1
lim	31	einendartig	31	1
lim	32	twieendartig	32	1
lim	33	dreiendartig	33	1
lim	34	veerendartig	34	1
lim	35	viefendartig	35	1
lim	36	zèsendartig	36	1
lim	37	zeveendartig	37	1
lim	38	achendartig	38	1
lim	39	neugeendartig	39	1
lim	40	veertig	44	0
lim	41	einenveertig	41	1
lim	42	twieenveertig	42	1
lim	43	dreienveertig	43	1
lim	44	veerenveertig	44	1
lim	45	viefenveertig	45	1
lim	46	zèsenveertig	46	1
lim	47	zeveenveertig	47	1
lim	48	achenveertig	48	1
lim	49	neugeenveertig	49	1
lim	50	vieftig	55	0
lim	51	einenvieftig	51	1
lim	52	twieenvieftig	52	1
lim	53	dreienvieftig	53	1
lim	54	veerenvieftig	54	1
lim	55	viefenvieftig	55	1
lim	56	zèsenvieftig	56	1
lim	57	zeveenvieftig	57	1
lim	58	achenvieftig	58	1
lim	59	neugeenvieftig	59	1
lim	60	zèstig	66	0
lim	61	einenzèstig	61	1
lim	62	twieenzèstig	62	1
lim	63	dreienzèstig	63	1
lim	64	veerenzèstig	64	1
lim	65	viefenzèstig	65	1
lim	66	zèsenzèstig	66	1
lim	67	zeveenzèstig	67	1
lim	68	achenzèstig	68	1
lim	69	neugeenzèstig	69	1
lim	70	zevetig	77	0
lim	71	einenzevetig	71	1
lim	72	twieenzevetig	72	1
lim	73	dreienzevetig	73	1
lim	74	veerenzevetig	74	1
lim	75	viefenzevetig	75	1
lim	76	zèsenzevetig	76	1
lim	77	zeveenzevetig	77	1
lim	78	achenzevetig	78	1
lim	79	neugeenzevetig	79	1
lim	80	tachtig	80	1
lim	81	einentachtig	81	1
lim	82	twieentachtig	82	1
lim	83	dreientachtig	83	1
lim	84	veerentachtig	84	1
lim	85	viefentachtig	85	1
lim	86	zèsentachtig	86	1
lim	87	zeveentachtig	87	1
lim	88	achentachtig	88	1
lim	89	neugeentachtig	89	1
lim	90	neugetig	99	0
lim	91	einenneugetig	91	1
lim	92	twieenneugetig	92	1
lim	93	dreienneugetig	93	1
lim	94	veerenneugetig	94	1
lim	95	viefenneugetig	95	1
lim	96	zèsenneugetig	96	1
lim	97	zeveenneugetig	97	1
lim	98	achenneugetig	98	1
lim	99	neugeenneugetig	99	1
lit	01	vienas	01	1
lit	02	du	02	1
lit	03	trys	03	1
lit	04	keturi	04	1
lit	05	penki	05	1
lit	06	šeši	06	1
lit	07	septyni	07	1
lit	08	aštuoni	08	1
lit	09	devyni	09	1
lit	10	dešimt	00	0
lit	11	vienuolika	11	1
lit	12	dvylika	13	0
lit	13	trylika	12	0
lit	14	keturiolika	14	1
lit	15	penkiolika	15	1
lit	16	šešiolika	16	1
lit	17	septyniolika	17	1
lit	18	aštuoniolika	18	1
lit	19	devyniolika	19	1
lit	20	dvidešimt	20	1
lit	21	dvidešimtvienas	21	1
lit	22	dvidešimtdu	22	1
lit	23	dvidešimttrys	23	1
lit	24	dvidešimtketuri	24	1
lit	25	dvidešimtpenki	25	1
lit	26	dvidešimtšeši	26	1
lit	27	dvidešimtseptyni	27	1
lit	28	dvidešimtaštuoni	28	1
lit	29	dvidešimtdevyni	29	1
lit	30	trisdešimt	30	1
lit	31	trisdešimtvienas	31	1
lit	32	trisdešimtdu	32	1
lit	33	trisdešimttrys	33	1
lit	34	trisdešimtketuri	34	1
lit	35	trisdešimtpenki	35	1
lit	36	trisdešimtšeši	36	1
lit	37	trisdešimtseptyni	37	1
lit	38	trisdešimtaštuoni	38	1
lit	39	trisdešimtdevyni	39	1
lit	40	keturiasdešimt	40	1
lit	41	keturiasdešimtvienas	41	1
lit	42	keturiasdešimtdu	42	1
lit	43	keturiasdešimttrys	43	1
lit	44	keturiasdešimtketuri	44	1
lit	45	keturiasdešimtpenki	45	1
lit	46	keturiasdešimtšeši	46	1
lit	47	keturiasdešimtseptyni	47	1
lit	48	keturiasdešimtaštuoni	48	1
lit	49	keturiasdešimtdevyni	49	1
lit	50	penkiasdešimt	50	1
lit	51	penkiasdešimtvienas	51	1
lit	52	penkiasdešimtdu	52	1
lit	53	penkiasdešimttrys	53	1
lit	54	penkiasdešimtketuri	54	1
lit	55	penkiasdešimtpenki	55	1
lit	56	penkiasdešimtšeši	56	1
lit	57	penkiasdešimtseptyni	57	1
lit	58	penkiasdešimtaštuoni	58	1
lit	59	penkiasdešimtdevyni	59	1
lit	60	šešiasdešimt	60	1
lit	61	šešiasdešimtvienas	61	1
lit	62	šešiasdešimtdu	62	1
lit	63	šešiasdešimttrys	63	1
lit	64	šešiasdešimtketuri	64	1
lit	65	šešiasdešimtpenki	65	1
lit	66	šešiasdešimtšeši	66	1
lit	67	šešiasdešimtseptyni	67	1
lit	68	šešiasdešimtaštuoni	68	1
lit	69	šešiasdešimtdevyni	69	1
lit	70	septyniasdešimt	70	1
lit	71	septyniasdešimtvienas	71	1
lit	72	septyniasdešimtdu	72	1
lit	73	septyniasdešimttrys	73	1
lit	74	septyniasdešimtketuri	74	1
lit	75	septyniasdešimtpenki	75	1
lit	76	septyniasdešimtšeši	76	1
lit	77	septyniasdešimtseptyni	77	1
lit	78	septyniasdešimtaštuoni	78	1
lit	79	septyniasdešimtdevyni	79	1
lit	80	aštuoniasdešimt	80	1
lit	81	aštuoniasdešimtvienas	81	1
lit	82	aštuoniasdešimtdu	82	1
lit	83	aštuoniasdešimttrys	83	1
lit	84	aštuoniasdešimtketuri	84	1
lit	85	aštuoniasdešimtpenki	85	1
lit	86	aštuoniasdešimtšeši	86	1
lit	87	aštuoniasdešimtseptyni	87	1
lit	88	aštuoniasdešimtaštuoni	88	1
lit	89	aštuoniasdešimtdevyni	89	1
lit	90	devyniasdešimt	90	1
lit	91	devyniasdešimtvienas	91	1
lit	92	devyniasdešimtdu	92	1
lit	93	devyniasdešimttrys	93	1
lit	94	devyniasdešimtketuri	94	1
lit	95	devyniasdešimtpenki	95	1
lit	96	devyniasdešimtšeši	96	1
lit	97	devyniasdešimtseptyni	97	1
lit	98	devyniasdešimtaštuoni	98	1
lit	99	devyniasdešimtdevyni	99	1
lmo	01	vün	01	1
lmo	02	dü	02	1
lmo	03	tri	03	1
lmo	04	quater	04	1
lmo	05	cinch	05	1
lmo	06	ses	06	1
lmo	07	set	07	1
lmo	08	vot	08	1
lmo	09	nöff	09	1
lmo	10	des	16	0
lmo	11	vündes	11	1
lmo	12	dudes	16	0
lmo	13	tredes	16	0
lmo	14	quatordes	16	0
lmo	15	quindes	16	0
lmo	16	sedes	10	0
lmo	17	derset	07	0
lmo	18	desdot	10	0
lmo	19	desnöff	19	1
lmo	20	vinti	22	0
lmo	21	vintivün	21	1
lmo	22	vintidü	22	1
lmo	23	vintitri	23	1
lmo	24	vintiquater	24	1
lmo	25	vinticinch	25	1
lmo	26	vintises	26	1
lmo	27	vintiset	27	1
lmo	28	vintivot	28	1
lmo	29	vintinöff	29	1
lmo	30	trenta	30	1
lmo	31	trentavün	31	1
lmo	32	trentadü	32	1
lmo	33	trentatri	33	1
lmo	34	trentaquater	34	1
lmo	35	trentacinch	35	1
lmo	36	trentases	36	1
lmo	37	trentaset	37	1
lmo	38	trentavot	38	1
lmo	39	trentanöff	39	1
lmo	40	quaranta	40	1
lmo	41	quarantavün	41	1
lmo	42	quarantadü	42	1
lmo	43	quarantatri	43	1
lmo	44	quarantaquater	44	1
lmo	45	quarantacinch	45	1
lmo	46	quarantases	46	1
lmo	47	quarantaset	47	1
lmo	48	quarantavot	48	1
lmo	49	quarantanöff	49	1
lmo	50	cinquanta	50	1
lmo	51	cinquantavün	51	1
lmo	52	cinquantadü	52	1
lmo	53	cinquantatri	53	1
lmo	54	cinquantaquater	54	1
lmo	55	cinquantacinch	55	1
lmo	56	cinquantases	56	1
lmo	57	cinquantaset	57	1
lmo	58	cinquantavot	58	1
lmo	59	cinquantanöff	59	1
lmo	60	sesanta	60	1
lmo	61	sesantavün	61	1
lmo	62	sesantadü	62	1
lmo	63	sesantatri	63	1
lmo	64	sesantaquater	64	1
lmo	65	sesantacinch	65	1
lmo	66	sesantases	66	1
lmo	67	sesantaset	67	1
lmo	68	sesantavot	68	1
lmo	69	sesantanöff	69	1
lmo	70	setanta	70	1
lmo	71	setantavün	71	1
lmo	72	setantadü	72	1
lmo	73	setantatri	73	1
lmo	74	setantaquater	74	1
lmo	75	setantacinch	75	1
lmo	76	setantases	76	1
lmo	77	setantaset	77	1
lmo	78	setantavot	78	1
lmo	79	setantanöff	79	1
lmo	80	vutanta	80	1
lmo	81	vutantavün	81	1
lmo	82	vutantadü	82	1
lmo	83	vutantatri	83	1
lmo	84	vutantaquater	84	1
lmo	85	vutantacinch	85	1
lmo	86	vutantases	86	1
lmo	87	vutantaset	87	1
lmo	88	vutantavot	88	1
lmo	89	vutantanöff	89	1
lmo	90	nuanta	90	1
lmo	91	nuantavün	91	1
lmo	92	nuantadü	92	1
lmo	93	nuantatri	93	1
lmo	94	nuantaquater	94	1
lmo	95	nuantacinch	95	1
lmo	96	nuantases	96	1
lmo	97	nuantaset	97	1
lmo	98	nuantavot	98	1
lmo	99	nuantanöff	99	1
ltz	01	eent	01	1
ltz	02	zwee	02	1
ltz	03	dräi	03	1
ltz	04	véier	04	1
ltz	05	fënnef	05	1
ltz	06	sechs	06	1
ltz	07	siwen	07	1
ltz	08	aacht	08	1
ltz	09	néng	19	0
ltz	10	zéng	19	0
ltz	11	eelef	01	0
ltz	12	zwielef	00	0
ltz	13	dräizéng	13	1
ltz	14	véierzéng	14	1
ltz	15	fofzéng	10	0
ltz	16	siechzéng	10	0
ltz	17	siwwenzéng	19	0
ltz	18	uechtzéng	16	0
ltz	19	nonzéng	10	0
ltz	20	zwanzeg	20	1
ltz	21	eenanzwanzeg	21	1
ltz	22	zweeanzwanzeg	22	1
ltz	23	dräianzwanzeg	23	1
ltz	24	véieranzwanzeg	24	1
ltz	25	fënnefanzwanzeg	25	1
ltz	26	sechsanzwanzeg	26	1
ltz	27	siwenanzwanzeg	27	1
ltz	28	aachtanzwanzeg	28	1
ltz	29	nénganzwanzeg	29	1
ltz	30	drësseg	33	0
ltz	31	eenandrësseg	31	1
ltz	32	zweeandrësseg	32	1
ltz	33	dräiandrësseg	33	1
ltz	34	véierandrësseg	34	1
ltz	35	fënnefandrësseg	35	1
ltz	36	sechsandrësseg	36	1
ltz	37	siwenandrësseg	37	1
ltz	38	aachtandrësseg	38	1
ltz	39	néngandrësseg	39	1
ltz	40	véierzeg	44	0
ltz	41	eenavéierzeg	41	1
ltz	42	zweeavéierzeg	42	1
ltz	43	dräiavéierzeg	43	1
ltz	44	véieravéierzeg	44	1
ltz	45	fënnefavéierzeg	45	1
ltz	46	sechsavéierzeg	46	1
ltz	47	siwenavéierzeg	47	1
ltz	48	aachtavéierzeg	48	1
ltz	49	néngavéierzeg	49	1
ltz	50	fofzeg	50	1
ltz	51	eenafofzeg	51	1
ltz	52	zweeafofzeg	52	1
ltz	53	dräiafofzeg	53	1
ltz	54	véierafofzeg	54	1
ltz	55	fënnefafofzeg	55	1
ltz	56	sechsafofzeg	56	1
ltz	57	siwenafofzeg	57	1
ltz	58	aachtafofzeg	58	1
ltz	59	néngafofzeg	59	1
ltz	60	siechzeg	60	1
ltz	61	eenasiechzeg	61	1
ltz	62	zweeasiechzeg	62	1
ltz	63	dräiasiechzeg	63	1
ltz	64	véierasiechzeg	64	1
ltz	65	fënnefasiechzeg	65	1
ltz	66	sechsasiechzeg	66	1
ltz	67	siwenasiechzeg	67	1
ltz	68	aachtasiechzeg	68	1
ltz	69	néngasiechzeg	69	1
ltz	70	siwwenzeg	77	0
ltz	71	eenasiwwenzeg	71	1
ltz	72	zweeasiwwenzeg	72	1
ltz	73	dräiasiwwenzeg	73	1
ltz	74	véierasiwwenzeg	74	1
ltz	75	fënnefasiwwenzeg	75	1
ltz	76	sechsasiwwenzeg	76	1
ltz	77	siwenasiwwenzeg	77	1
ltz	78	aachtasiwwenzeg	78	1
ltz	79	néngasiwwenzeg	79	1
ltz	80	achzeg	80	1
ltz	81	eenanachzeg	81	1
ltz	82	zweeanachzeg	82	1
ltz	83	dräianachzeg	83	1
ltz	84	véieranachzeg	84	1
ltz	85	fënnefanachzeg	85	1
ltz	86	sechsanachzeg	86	1
ltz	87	siwenanachzeg	87	1
ltz	88	aachtanachzeg	88	1
ltz	89	nénganachzeg	89	1
ltz	90	nonzeg	90	1
ltz	91	eenannonzeg	91	1
ltz	92	zweeannonzeg	92	1
ltz	93	dräiannonzeg	93	1
ltz	94	véierannonzeg	94	1
ltz	95	fënnefannonzeg	95	1
ltz	96	sechsannonzeg	96	1
ltz	97	siwenannonzeg	97	1
ltz	98	aachtannonzeg	98	1
ltz	99	néngannonzeg	99	1
mad	01	settong	01	1
mad	02	duwâ'	02	1
mad	03	tello'	03	1
mad	04	empa'	04	1
mad	05	lèma	05	1
mad	06	ennem	06	1
mad	07	pètto	07	1
mad	08	bâllu'	08	1
mad	09	sanga	09	1
mad	10	polo	10	1
mad	11	polosettong	11	1
mad	12	poloduwâ'	12	1
mad	13	polotello'	13	1
mad	14	poloempa'	14	1
mad	15	pololèma	15	1
mad	16	poloennem	16	1
mad	17	polopètto	17	1
mad	18	polobâllu'	18	1
mad	19	polosanga	19	1
mad	20	dupolo	20	1
mad	21	dupolosettong	21	1
mad	22	dupoloduwâ'	22	1
mad	23	dupolotello'	23	1
mad	24	dupoloempa'	24	1
mad	25	dupololèma	25	1
mad	26	dupoloennem	26	1
mad	27	dupolopètto	27	1
mad	28	dupolobâllu'	28	1
mad	29	dupolosanga	29	1
mad	30	tellopolo	30	1
mad	31	tellopolosettong	31	1
mad	32	tellopoloduwâ'	32	1
mad	33	tellopolotello'	33	1
mad	34	tellopoloempa'	34	1
mad	35	tellopololèma	35	1
mad	36	tellopoloennem	36	1
mad	37	tellopolopètto	37	1
mad	38	tellopolobâllu'	38	1
mad	39	tellopolosanga	39	1
mad	40	empa'polo	40	1
mad	41	empa'polosettong	41	1
mad	42	empa'poloduwâ'	42	1
mad	43	empa'polotello'	43	1
mad	44	empa'poloempa'	44	1
mad	45	empa'pololèma	45	1
mad	46	empa'poloennem	46	1
mad	47	empa'polopètto	47	1
mad	48	empa'polobâllu'	48	1
mad	49	empa'polosanga	49	1
mad	50	lèmapolo	50	1
mad	51	lèmapolosettong	51	1
mad	52	lèmapoloduwâ'	52	1
mad	53	lèmapolotello'	53	1
mad	54	lèmapoloempa'	54	1
mad	55	lèmapololèma	55	1
mad	56	lèmapoloennem	56	1
mad	57	lèmapolopètto	57	1
mad	58	lèmapolobâllu'	58	1
mad	59	lèmapolosanga	59	1
mad	60	ennempolo	60	1
mad	61	ennempolosettong	61	1
mad	62	ennempoloduwâ'	62	1
mad	63	ennempolotello'	63	1
mad	64	ennempoloempa'	64	1
mad	65	ennempololèma	65	1
mad	66	ennempoloennem	66	1
mad	67	ennempolopètto	67	1
mad	68	ennempolobâllu'	68	1
mad	69	ennempolosanga	69	1
mad	70	pèttopolo	70	1
mad	71	pèttopolosettong	71	1
mad	72	pèttopoloduwâ'	72	1
mad	73	pèttopolotello'	73	1
mad	74	pèttopoloempa'	74	1
mad	75	pèttopololèma	75	1
mad	76	pèttopoloennem	76	1
mad	77	pèttopolopètto	77	1
mad	78	pèttopolobâllu'	78	1
mad	79	pèttopolosanga	79	1
mad	80	bâllungpolo	80	1
mad	81	bâllungpolosettong	81	1
mad	82	bâllungpoloduwâ'	82	1
mad	83	bâllungpolotello'	83	1
mad	84	bâllungpoloempa'	84	1
mad	85	bâllungpololèma	85	1
mad	86	bâllungpoloennem	86	1
mad	87	bâllungpolopètto	87	1
mad	88	bâllungpolobâllu'	88	1
mad	89	bâllungpolosanga	89	1
mad	90	sangangpolo	90	1
mad	91	sangangpolosettong	91	1
mad	92	sangangpoloduwâ'	92	1
mad	93	sangangpolotello'	93	1
mad	94	sangangpoloempa'	94	1
mad	95	sangangpololèma	95	1
mad	96	sangangpoloennem	96	1
mad	97	sangangpolopètto	97	1
mad	98	sangangpolobâllu'	98	1
mad	99	sangangpolosanga	99	1
mag	01	एक	01	1
mag	02	दु	00	0
mag	03	तीन	00	0
mag	04	चार	00	0
mag	05	पांच	00	0
mag	06	छौ	00	0
mag	07	सात	00	0
mag	08	आठ	00	0
mag	09	नौ	00	0
mag	10	दस	06	0
mag	11	एगारह	12	0
mag	12	बारह	12	1
mag	13	तेरह	13	1
mag	14	चौदह	04	0
mag	15	पंद्रह	17	0
mag	16	सोलह	00	0
mag	17	सत्रह	10	0
mag	18	अठारह	18	1
mag	19	उनइस	29	0
mag	20	बीस	26	0
mag	21	एकइस	21	1
mag	22	बाइस	22	1
mag	23	तेइस	23	1
mag	24	चौबीस	24	1
mag	25	पचीस	30	0
mag	26	छ्बीस	20	0
mag	27	सताइस	27	1
mag	28	अठाइस	28	1
mag	29	उनतीस	39	0
mag	30	तीस	36	0
mag	31	एकतीस	31	1
mag	32	बत्तीस	30	0
mag	33	तेंतीस	33	1
mag	34	चौंतीस	34	1
mag	35	पैंतीस	35	1
mag	36	छतीस	30	0
mag	37	सैंतीस	37	1
mag	38	अडतीस	30	0
mag	39	उनचालीस	49	0
mag	40	चालीस	44	0
mag	41	एकतालीस	41	1
mag	42	बेयालीस	46	0
mag	43	तेंतालीस	43	1
mag	44	चौवालीस	44	1
mag	45	पैंतालीस	45	1
mag	46	छेयालीस	46	1
mag	47	सैंतालीस	47	1
mag	48	अड़तालीस	40	0
mag	49	उनचास	59	0
mag	50	पचास	45	0
mag	51	एकावन	51	1
mag	52	बावन	52	1
mag	53	तिरपन	53	1
mag	54	चौवन	54	1
mag	55	पचपन	55	1
mag	56	छ्प्पन	56	1
mag	57	संतावन	57	1
mag	58	अंठावन	58	1
mag	59	उनसठ	69	0
mag	60	साठ	07	0
mag	61	एकसठ	61	1
mag	62	बासठ	62	1
mag	63	तिरसठ	63	1
mag	64	चौंसठ	64	1
mag	65	पैंसठ	65	1
mag	66	छियासठ	66	1
mag	67	सरसठ	63	0
mag	68	अड़सठ	68	1
mag	69	उनहत्तर	79	0
mag	70	सत्तर	77	0
mag	71	एकहत्तर	71	1
mag	72	बहत्तर	70	0
mag	73	तिहत्तर	76	0
mag	74	चौहत्तर	74	1
mag	75	पचहत्तर	70	0
mag	76	छिहत्तर	72	0
mag	77	सतहत्तर	70	0
mag	78	अठहत्तर	72	0
mag	79	उनासी	89	0
mag	80	अस्सी	89	0
mag	81	एकासी	81	1
mag	82	बेरासी	83	0
mag	83	तेरासी	83	1
mag	84	चौरासी	84	1
mag	85	पचासी	80	0
mag	86	छियासी	86	1
mag	87	सतासी	87	1
mag	88	अठासी	88	1
mag	89	नवासी	85	0
mag	90	नब्बे	06	0
mag	91	एकानबे	91	1
mag	92	बानबे	92	1
mag	93	तिरानबे	93	1
mag	94	चौरानबे	94	1
mag	95	पंचानबे	99	0
mag	96	छेयानबे	96	1
mag	97	संतानबे	97	1
mag	98	अंठानबे	98	1
mag	99	निनानबे	92	0
mai	01	एक	01	1
mai	02	दुई	00	0
mai	03	तीन	00	0
mai	04	चारि	00	0
mai	05	पाँच	00	0
mai	06	छौ	00	0
mai	07	सात	00	0
mai	08	आठ	00	0
mai	09	नौ	00	0
mai	10	दस	00	0
mai	11	एगारह	12	0
mai	12	बारह	12	1
mai	13	तेरह	13	1
mai	14	चौदह	04	0
mai	15	पन्द्रह	13	0
mai	16	सोलह	00	0
mai	17	सतरह	17	1
mai	18	अठारह	18	1
mai	19	उन्नीस	29	0
mai	20	बीस	26	0
mai	21	एक्किस	01	0
mai	22	बाइस	22	1
mai	23	तेइस	23	1
mai	24	चौबीस	24	1
mai	25	पच्चीस	20	0
mai	26	छब्बीस	20	0
mai	27	सत्ताइस	27	1
mai	28	अठ्ठाइस	28	1
mai	29	उनतीस	39	0
mai	30	तीस	33	0
mai	31	एकतीस	31	1
mai	32	बत्तीस	36	0
mai	33	तैंतीस	33	1
mai	34	चौंतीस	34	1
mai	35	पैंतीस	35	1
mai	36	छत्तीस	32	0
mai	37	सैंतीस	37	1
mai	38	अड़तीस	38	1
mai	39	उनचालीस	49	0
mai	40	चालीस	44	0
mai	41	एकतालीस	41	1
mai	42	बयालीस	42	1
mai	43	तैंतालीस	43	1
mai	44	चौवालीस	44	1
mai	45	पैंतालीस	45	1
mai	46	छियालीस	46	1
mai	47	सैंतालीस	47	1
mai	48	अड़तालीस	48	1
mai	49	उनचास	59	0
mai	50	पचास	45	0
mai	51	एकावन	51	1
mai	52	बावन	52	1
mai	53	तिरपन	53	1
mai	54	चौवन	54	1
mai	55	पचपन	55	1
mai	56	छप्पन	50	0
mai	57	सतावन	57	1
mai	58	अठावन	58	1
mai	59	उनसठ	69	0
mai	60	साइठ	07	0
mai	61	एकसठ	61	1
mai	62	बासठ	62	1
mai	63	तीरसठ	68	0
mai	64	चौंसठ	64	1
mai	65	पैंसठ	65	1
mai	66	छियासठ	66	1
mai	67	सरसठ	68	0
mai	68	अरसठ	67	0
mai	69	उनहत्तर	79	0
mai	70	सत्तर	77	0
mai	71	एकहत्तर	71	1
mai	72	बहत्तर	76	0
mai	73	तिहत्तर	76	0
mai	74	चौहत्तर	74	1
mai	75	पचहत्तर	70	0
mai	76	छिहत्तर	73	0
mai	77	सत्हत्तर	70	0
mai	78	अठहत्तर	72	0
mai	79	उन्नासी	89	0
mai	80	अस्सी	89	0
mai	81	एकासी	81	1
mai	82	बयासी	82	1
mai	83	तिरासी	83	1
mai	84	चौरासी	84	1
mai	85	पचासी	80	0
mai	86	छियासी	86	1
mai	87	सतासी	87	1
mai	88	अठासी	88	1
mai	89	नवासी	85	0
mai	90	नब्बे	06	0
mai	91	एकानवे	91	1
mai	92	बयानवे	92	1
mai	93	तिरानवे	93	1
mai	94	चौरानवे	94	1
mai	95	पनचानवे	98	0
mai	96	छियानवे	96	1
mai	97	सनतानवे	98	0
mai	98	अनठानवे	97	0
mai	99	नीनान्वे	08	0
mak	01	se're	01	1
mak	02	rua	02	1
mak	03	tallu	03	1
mak	04	appa	04	1
mak	05	lima	05	1
mak	06	annang	06	1
mak	07	tuju	07	1
mak	08	sagantuju	08	1
mak	09	salapang	09	1
mak	10	sampulo	10	1
mak	11	sampulose're	11	1
mak	12	sampulorua	12	1
mak	13	sampulotallu	13	1
mak	14	sampulongappa	14	1
mak	15	sampulolima	15	1
mak	16	sampulongannang	16	1
mak	17	sampulotuju	17	1
mak	18	sampulosagantuju	18	1
mak	19	sampulosalapang	19	1
mak	20	ruampulo	20	1
mak	21	ruampulose're	21	1
mak	22	ruampulorua	22	1
mak	23	ruampulotallu	23	1
mak	24	ruampulongappa	24	1
mak	25	ruampulolima	25	1
mak	26	ruampulongannang	26	1
mak	27	ruampulotuju	27	1
mak	28	ruampulosagantuju	28	1
mak	29	ruampulosalapang	29	1
mak	30	tallumpulo	30	1
mak	31	tallumpulose're	31	1
mak	32	tallumpulorua	32	1
mak	33	tallumpulotallu	33	1
